,거래소코드,회계년도,종업원1인당부가가치(백만원),종업원수,종업원1인당매출액(백만원),종업원1인당정상영업이익(백만원),종업원1인당순이익(백만원),종업원1인당인건비(백만원),노동장비율,기계장비율,자본집약도,종업원1인당부가가치증가율,종업원수증가율,종업원1인당매출액증가율,종업원1인당인건비증가율,사내유보율,사내유보대자기자본비율,평균배당률,자기자본배당률,배당성향,1주당순자산(원)
7946,097520,2012,72.49,273.0,583.58,22.88,8.22,45.42,64.99,29.47,449.5,0.0,0.0,0.0,0.0,0.0,48.42,5.87,0.35,7.73,9306.91
7947,097520,2012,72.49,273.0,583.58,22.88,8.22,45.42,64.99,29.47,449.5,0.0,0.0,0.0,0.0,0.0,48.42,5.87,0.35,7.73,9306.91
7948,097520,2012,72.49,273.0,583.58,22.88,8.22,45.42,64.99,29.47,449.5,0.0,0.0,0.0,0.0,0.0,48.42,5.87,0.35,7.73,9306.91
7949,097520,2012,72.49,273.0,583.58,22.88,8.22,45.42,64.99,29.47,449.5,0.0,0.0,0.0,0.0,0.0,48.42,5.87,0.35,7.73,8334.09
7950,097520,2012,72.49,273.0,583.58,22.88,8.22,45.42,64.99,29.47,449.5,0.0,0.0,0.0,0.0,0.0,48.42,5.87,0.35,7.73,8334.09
7951,097520,2012,72.49,273.0,583.58,22.88,8.22,45.42,64.99,29.47,449.5,0.0,0.0,0.0,0.0,0.0,48.42,5.87,0.35,7.73,8334.09
7952,097520,2012,72.49,273.0,583.58,22.88,8.22,45.42,64.99,29.47,449.5,0.0,0.0,0.0,0.0,0.0,48.42,5.87,0.35,7.73,8334.09
7953,097520,2012,72.49,273.0,583.58,22.88,8.22,45.42,64.99,29.47,449.5,0.0,0.0,0.0,0.0,0.0,48.42,5.87,0.35,7.73,9306.91
7954,097520,2012,72.49,273.0,583.58,22.88,8.22,45.42,64.99,29.47,449.5,0.0,0.0,0.0,0.0,0.0,48.42,5.87,0.35,7.73,9306.91
7955,097520,2012,72.49,273.0,583.58,22.88,8.22,45.42,64.99,29.47,449.5,0.0,0.0,0.0,0.0,0.0,48.42,5.87,0.35,7.73,9306.91
7956,097520,2012,72.49,273.0,583.58,22.88,8.22,45.42,64.99,29.47,449.5,0.0,0.0,0.0,0.0,0.0,48.42,5.87,0.35,7.73,9306.91
7957,097520,2012,72.49,273.0,583.58,22.88,8.22,45.42,64.99,29.47,449.5,0.0,0.0,0.0,0.0,0.0,48.42,5.87,0.35,7.73,8334.09
7958,097520,2012,72.49,273.0,583.58,22.88,8.22,45.42,64.99,29.47,449.5,0.0,0.0,0.0,0.0,0.0,48.42,5.87,0.35,7.73,8334.09
7959,097520,2012,72.49,273.0,583.58,22.88,8.22,45.42,64.99,29.47,449.5,0.0,0.0,0.0,0.0,0.0,48.42,5.87,0.35,7.73,8334.09
7960,097520,2012,72.49,273.0,583.58,22.88,8.22,45.42,64.99,29.47,449.5,0.0,0.0,0.0,0.0,0.0,48.42,5.87,0.35,7.73,8334.09
7961,097520,2012,72.49,273.0,583.58,22.88,8.22,45.42,64.99,29.47,449.5,0.0,0.0,0.0,0.0,0.0,48.42,5.87,0.35,7.73,9306.91
7962,097520,2012,72.49,273.0,583.58,22.88,8.22,45.42,64.99,29.47,449.5,0.0,0.0,0.0,0.0,0.0,48.42,5.87,0.35,7.73,9306.91
7963,097520,2012,72.49,273.0,583.58,22.88,8.22,45.42,64.99,29.47,449.5,0.0,0.0,0.0,0.0,0.0,48.42,5.87,0.35,7.73,9306.91
7964,097520,2012,72.49,273.0,583.58,22.88,8.22,45.42,64.99,29.47,449.5,0.0,0.0,0.0,0.0,0.0,48.42,5.87,0.35,7.73,9306.91
7965,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8632.89
7966,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8632.89
7967,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8632.89
7968,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8632.89
7969,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8574.12
7970,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8574.12
7971,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8574.12
7972,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8574.12
7973,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8632.89
7974,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8632.89
7975,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8632.89
7976,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8632.89
7977,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8574.12
7978,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8574.12
7979,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8574.12
7980,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8574.12
7981,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8632.89
7982,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8632.89
7983,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8632.89
7984,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8632.89
7985,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8574.12
7986,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8574.12
7987,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8574.12
7988,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8574.12
7989,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8632.89
7990,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8632.89
7991,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8632.89
7992,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8632.89
7993,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8574.12
7994,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8574.12
7995,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8574.12
7996,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8574.12
7997,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8632.89
7998,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8632.89
7999,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8632.89
8000,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8632.89
8001,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8574.12
8002,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8574.12
8003,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8574.12
8004,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8574.12
8005,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8632.89
8006,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8632.89
8007,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8632.89
8008,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8632.89
8009,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8574.12
8010,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8574.12
8011,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8574.12
8012,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8574.12
8013,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8632.89
8014,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8632.89
8015,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8632.89
8016,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8632.89
8017,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8574.12
8018,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8574.12
8019,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8574.12
8020,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8574.12
8021,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8632.89
8022,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8632.89
8023,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8632.89
8024,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8632.89
8025,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8574.12
8026,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8574.12
8027,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8574.12
8028,097520,2013,69.73,383.0,709.59,32.54,18.41,33.19,53.62,22.99,441.66,-3.82,40.29,21.59,-26.94,100.0,53.97,19.58,1.02,8.36,8574.12
8029,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8030,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8031,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8032,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8033,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8034,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8035,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8036,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8037,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8038,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8039,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8040,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8041,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8042,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8043,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8044,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8045,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8046,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8047,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8048,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8049,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8050,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8051,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8052,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8053,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8054,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8055,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8056,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8057,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8058,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8059,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8060,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8061,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8062,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8063,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8064,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8065,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8066,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8067,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8068,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8069,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8070,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8071,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8072,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8073,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8074,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8075,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8076,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8077,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8078,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8079,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8080,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8081,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8082,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8083,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8084,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8085,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8086,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8087,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8088,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8089,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8090,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8091,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8092,097520,2014,120.23,447.0,846.52,68.68,52.26,40.56,50.13,22.71,551.52,72.42,16.71,19.3,22.23,0.0,66.79,58.75,2.2,7.57,12195.88
8093,097520,2015,116.55,538.0,783.44,57.34,49.99,39.67,52.72,22.82,475.22,-3.06,20.36,-7.45,-2.19,0.0,75.81,64.25,2.78,10.75,10647.71
8094,097520,2015,116.55,538.0,783.44,57.34,49.99,39.67,52.72,22.82,475.22,-3.06,20.36,-7.45,-2.19,0.0,75.81,64.25,2.78,10.75,10647.71
8095,097520,2015,116.55,538.0,783.44,57.34,49.99,39.67,52.72,22.82,475.22,-3.06,20.36,-7.45,-2.19,0.0,75.81,64.25,2.78,10.75,10647.71
8096,097520,2015,116.55,538.0,783.44,57.34,49.99,39.67,52.72,22.82,475.22,-3.06,20.36,-7.45,-2.19,0.0,75.81,64.25,2.78,10.75,10647.71
8097,097520,2015,116.55,538.0,783.44,57.34,49.99,39.67,52.72,22.82,475.22,-3.06,20.36,-7.45,-2.19,0.0,75.81,64.25,2.78,10.75,15916.2
8098,097520,2015,116.55,538.0,783.44,57.34,49.99,39.67,52.72,22.82,475.22,-3.06,20.36,-7.45,-2.19,0.0,75.81,64.25,2.78,10.75,15916.2
8099,097520,2015,116.55,538.0,783.44,57.34,49.99,39.67,52.72,22.82,475.22,-3.06,20.36,-7.45,-2.19,0.0,75.81,64.25,2.78,10.75,15916.2
8100,097520,2015,116.55,538.0,783.44,57.34,49.99,39.67,52.72,22.82,475.22,-3.06,20.36,-7.45,-2.19,0.0,75.81,64.25,2.78,10.75,15916.2
8101,097520,2015,116.55,538.0,783.44,57.34,49.99,39.67,52.72,22.82,475.22,-3.06,20.36,-7.45,-2.19,0.0,75.81,64.25,2.78,10.75,10647.71
8102,097520,2015,116.55,538.0,783.44,57.34,49.99,39.67,52.72,22.82,475.22,-3.06,20.36,-7.45,-2.19,0.0,75.81,64.25,2.78,10.75,10647.71
8103,097520,2015,116.55,538.0,783.44,57.34,49.99,39.67,52.72,22.82,475.22,-3.06,20.36,-7.45,-2.19,0.0,75.81,64.25,2.78,10.75,10647.71
